Soil Moisture,Percentage,Air temperature (C),Wind speed (Km/h),Air humidity (%),Wind gust (Km/h)
81.6,0.456875,0.0,0.0,0.0,0.0
40.8,0.44625,0.0,0.0,0.0,0.0
100.0,0.44625,0.0,0.0,0.0,0.0
93.6,0.44625,0.0,0.0,0.0,0.0
100.0,0.43562499999999993,0.0,0.0,0.0,0.0
68.39999999999999,0.425,0.0,0.0,0.0,0.0
4.8,0.425,0.0,0.0,0.0,0.0
100.0,0.425,0.0,0.0,0.0,0.0
55.199999999999996,0.425,0.0,0.0,0.0,0.0
84.0,0.43562499999999993,0.0,0.0,0.0,0.0
3.5999999999999996,0.43562499999999993,0.0,0.0,0.0,0.0
81.6,0.43562499999999993,0.0,0.0,0.0,0.0
28.799999999999997,0.43562499999999993,0.0,0.0,0.0,0.0
50.4,0.44625,0.0,0.0,0.0,0.0
50.4,0.456875,0.0,0.0,0.0,0.0
50.4,0.456875,0.0,0.0,0.0,0.0
67.2,0.4675,0.0,0.0,0.0,0.0
57.599999999999994,0.456875,0.0,0.0,0.0,0.0
4.8,0.456875,0.0,0.0,0.0,0.0
30.0,0.44625,0.0,0.0,0.0,0.0
76.8,0.44625,0.0,0.0,0.0,0.0
100.0,0.44625,0.0,0.0,0.0,0.0
75.6,0.44625,0.0,0.0,0.0,0.0
73.2,0.456875,0.0,0.0,0.0,0.0
45.6,0.456875,0.0,0.0,0.0,0.0
62.4,0.44625,0.0,0.0,0.0,0.0
28.799999999999997,0.456875,0.0,0.0,0.0,0.0
39.6,0.4675,0.0,0.0,0.0,0.0
40.8,0.4675,0.0,0.0,0.0,0.0
86.39999999999999,0.4675,0.0,0.0,0.0,0.0
37.199999999999996,0.4675,0.0,0.0,0.0,0.0
69.6,0.47812499999999997,0.0,0.0,0.0,0.0
96.0,0.48874999999999996,0.0,0.0,0.0,0.0
97.2,0.499375,0.0,0.0,0.0,0.0
37.199999999999996,0.499375,0.0,0.0,0.0,0.0
4.8,0.499375,0.0,0.0,0.0,0.0
51.6,0.499375,0.0,0.0,0.0,0.0
9.6,0.499375,0.0,0.0,0.0,0.0
80.39999999999999,0.48874999999999996,0.0,0.0,0.0,0.0
61.199999999999996,0.499375,0.0,0.0,0.0,0.0
56.4,0.499375,0.0,0.0,0.0,0.0
33.6,0.499375,0.0,0.0,0.0,0.0
79.2,0.51,0.0,0.0,0.0,0.0
27.599999999999998,0.499375,0.0,0.0,0.0,0.0
80.39999999999999,0.499375,0.0,0.0,0.0,0.0
58.8,0.499375,0.0,0.0,0.0,0.0
51.6,0.499375,0.0,0.0,0.0,0.0
48.0,0.48874999999999996,0.0,0.0,0.0,0.0
1.2,0.47812499999999997,0.0,0.0,0.0,0.0
18.0,0.47812499999999997,0.0,0.0,0.0,0.0
88.8,0.48874999999999996,0.0,0.0,0.0,0.0
19.2,0.48874999999999996,0.0,0.0,0.0,0.0
2.4,0.499375,0.0,0.0,0.0,0.0
51.6,0.499375,0.0,0.0,0.0,0.0
54.0,0.51,0.0,0.0,0.0,0.0
92.39999999999999,0.51,0.0,0.0,0.0,0.0
100.0,0.51,0.0,0.0,0.0,0.0
58.8,0.499375,0.0,0.0,0.0,0.0
82.8,0.48874999999999996,0.0,0.0,0.0,0.0
27.599999999999998,0.47812499999999997,0.0,0.0,0.0,0.0
24.0,0.47812499999999997,0.0,0.0,0.0,0.0
24.0,0.4675,0.0,0.0,0.0,0.0
100.0,0.4675,0.0,0.0,0.0,0.0
64.8,0.4675,0.0,0.0,0.0,0.0
100.0,0.4675,0.0,0.0,0.0,0.0
57.599999999999994,0.4675,0.0,0.0,0.0,0.0
48.0,0.4675,0.0,0.0,0.0,0.0
2.4,0.4675,0.0,0.0,0.0,0.0
37.199999999999996,0.456875,0.0,0.0,0.0,0.0
68.39999999999999,0.456875,0.0,0.0,0.0,0.0
100.0,0.4675,0.0,0.0,0.0,0.0
3.5999999999999996,0.456875,0.0,0.0,0.0,0.0
86.39999999999999,0.44625,0.0,0.0,0.0,0.0
68.39999999999999,0.44625,0.0,0.0,0.0,0.0
66.0,0.43562499999999993,0.0,0.0,0.0,0.0
37.199999999999996,0.43562499999999993,0.0,0.0,0.0,0.0
14.399999999999999,0.44625,0.0,0.0,0.0,0.0
57.599999999999994,0.44625,0.0,0.0,0.0,0.0
100.0,0.44625,0.0,0.0,0.0,0.0
49.199999999999996,0.43562499999999993,0.0,0.0,0.0,0.0
44.4,0.44625,0.0,0.0,0.0,0.0
4.8,0.456875,0.0,0.0,0.0,0.0
54.0,0.456875,0.0,0.0,0.0,0.0
51.6,0.44625,0.0,0.0,0.0,0.0
36.0,0.456875,0.0,0.0,0.0,0.0
100.0,0.456875,0.0,0.0,0.0,0.0
15.6,0.456875,0.0,0.0,0.0,0.0
74.39999999999999,0.456875,0.0,0.0,0.0,0.0
100.0,0.4675,0.0,0.0,0.0,0.0
78.0,0.456875,0.0,0.0,0.0,0.0
33.6,0.456875,0.0,0.0,0.0,0.0
92.39999999999999,0.456875,0.0,0.0,0.0,0.0
31.2,0.4675,0.0,0.0,0.0,0.0
30.0,0.456875,0.0,0.0,0.0,0.0
100.0,0.44625,0.0,0.0,0.0,0.0
100.0,0.43562499999999993,0.0,0.0,0.0,0.0
21.599999999999998,0.425,0.0,0.0,0.0,0.0
51.6,0.43562499999999993,0.0,0.0,0.0,0.0
48.0,0.425,0.0,0.0,0.0,0.0
42.0,0.425,0.0,0.0,0.0,0.0
28.799999999999997,0.43562499999999993,0.0,0.0,0.0,0.0
16.8,0.43562499999999993,0.0,0.0,0.0,0.0
25.2,0.44625,0.0,0.0,0.0,0.0
56.4,0.44625,0.0,0.0,0.0,0.0
43.199999999999996,0.44625,0.0,0.0,0.0,0.0
27.599999999999998,0.456875,0.0,0.0,0.0,0.0
38.4,0.44625,0.0,0.0,0.0,0.0
67.2,0.43562499999999993,0.0,0.0,0.0,0.0
81.6,0.425,0.0,0.0,0.0,0.0
86.39999999999999,0.425,0.0,0.0,0.0,0.0
28.799999999999997,0.414375,0.0,0.0,0.0,0.0
43.199999999999996,0.414375,0.0,0.0,0.0,0.0
50.4,0.414375,0.0,0.0,0.0,0.0
81.6,0.414375,0.0,0.0,0.0,0.0
8.4,0.425,0.0,0.0,0.0,0.0
56.4,0.43562499999999993,0.0,0.0,0.0,0.0
58.8,0.425,0.0,0.0,0.0,0.0
85.2,0.425,0.0,0.0,0.0,0.0
2.4,0.425,0.0,0.0,0.0,0.0
32.4,0.425,0.0,0.0,0.0,0.0
27.599999999999998,0.425,0.0,0.0,0.0,0.0
18.0,0.43562499999999993,0.0,0.0,0.0,0.0
68.39999999999999,0.43562499999999993,0.0,0.0,0.0,0.0
30.0,0.44625,0.0,0.0,0.0,0.0
80.39999999999999,0.43562499999999993,0.0,0.0,0.0,0.0
70.8,0.43562499999999993,0.0,0.0,0.0,0.0
16.8,0.44625,0.0,0.0,0.0,0.0
91.2,0.456875,0.0,0.0,0.0,0.0
94.8,0.456875,0.0,0.0,0.0,0.0
38.4,0.44625,0.0,0.0,0.0,0.0
72.0,0.43562499999999993,0.0,0.0,0.0,0.0
100.0,0.43562499999999993,0.0,0.0,0.0,0.0
48.0,0.425,0.0,0.0,0.0,0.0
68.39999999999999,0.414375,0.0,0.0,0.0,0.0
76.8,0.40375,0.0,0.0,0.0,0.0
16.8,0.40375,0.0,0.0,0.0,0.0
55.199999999999996,0.414375,0.0,0.0,0.0,0.0
4.8,0.414375,0.0,0.0,0.0,0.0
80.39999999999999,0.425,0.0,0.0,0.0,0.0
100.0,0.425,0.0,0.0,0.0,0.0
6.0,0.425,0.0,0.0,0.0,0.0
94.8,0.43562499999999993,0.0,0.0,0.0,0.0
28.799999999999997,0.43562499999999993,0.0,0.0,0.0,0.0
9.6,0.44625,0.0,0.0,0.0,0.0
15.6,0.44625,0.0,0.0,0.0,0.0
70.8,0.44625,0.0,0.0,0.0,0.0
28.799999999999997,0.43562499999999993,0.0,0.0,0.0,0.0
57.599999999999994,0.425,0.0,0.0,0.0,0.0
4.8,0.43562499999999993,0.0,0.0,0.0,0.0
38.4,0.44625,0.0,0.0,0.0,0.0
42.0,0.43562499999999993,0.0,0.0,0.0,0.0
49.199999999999996,0.44625,0.0,0.0,0.0,0.0
58.8,0.456875,0.0,0.0,0.0,0.0
48.0,0.4675,0.0,0.0,0.0,0.0
85.2,0.4675,0.0,0.0,0.0,0.0
46.8,0.456875,0.0,0.0,0.0,0.0
42.0,0.456875,0.0,0.0,0.0,0.0
98.39999999999999,0.456875,0.0,0.0,0.0,0.0
86.39999999999999,0.44625,0.0,0.0,0.0,0.0
62.4,0.456875,0.0,0.0,0.0,0.0
15.6,0.456875,0.0,0.0,0.0,0.0
43.199999999999996,0.456875,0.0,0.0,0.0,0.0
61.199999999999996,0.456875,0.0,0.0,0.0,0.0
19.2,0.456875,0.0,0.0,0.0,0.0
68.39999999999999,0.44625,0.0,0.0,0.0,0.0
97.2,0.456875,0.0,0.0,0.0,0.0
12.0,0.456875,0.0,0.0,0.0,0.0
38.4,0.456875,0.0,0.0,0.0,0.0
50.4,0.456875,0.0,0.0,0.0,0.0
81.6,0.456875,0.0,0.0,0.0,0.0
37.199999999999996,0.456875,0.0,0.0,0.0,0.0
81.6,0.456875,0.0,0.0,0.0,0.0
22.8,0.44625,0.0,0.0,0.0,0.0
16.8,0.456875,0.0,0.0,0.0,0.0
7.199999999999999,0.456875,0.0,0.0,0.0,0.0
56.4,0.4675,0.0,0.0,0.0,0.0
30.0,0.4675,0.0,0.0,0.0,0.0
2.4,0.456875,0.0,0.0,0.0,0.0
4.8,0.456875,0.0,0.0,0.0,0.0
67.2,0.456875,0.0,0.0,0.0,0.0
100.0,0.456875,0.0,0.0,0.0,0.0
50.4,0.456875,0.0,0.0,0.0,0.0
27.599999999999998,0.44625,0.0,0.0,0.0,0.0
22.8,0.44625,0.0,0.0,0.0,0.0
33.6,0.44625,0.0,0.0,0.0,0.0
73.2,0.44625,0.0,0.0,0.0,0.0
19.2,0.456875,0.0,0.0,0.0,0.0
78.0,0.456875,0.0,0.0,0.0,0.0
25.2,0.4675,0.0,0.0,0.0,0.0
13.2,0.4675,0.0,0.0,0.0,0.0
10.799999999999999,0.4675,0.0,0.0,0.0,0.0
60.0,0.4675,0.0,0.0,0.0,0.0
26.4,0.4675,0.0,0.0,0.0,0.0
63.599999999999994,0.4675,0.0,0.0,0.0,0.0
96.0,0.4675,0.0,0.0,0.0,0.0
94.8,0.456875,0.0,0.0,0.0,0.0
27.599999999999998,0.456875,0.0,0.0,0.0,0.0
27.599999999999998,0.456875,0.0,0.0,0.0,0.0
38.4,0.4675,0.0,0.0,0.0,0.0
97.2,0.4675,0.0,0.0,0.0,0.0
8.4,0.456875,0.0,0.0,0.0,0.0
38.4,0.456875,0.0,0.0,0.0,0.0
19.2,0.44625,0.0,0.0,0.0,0.0
12.0,0.43562499999999993,0.0,0.0,0.0,0.0
86.39999999999999,0.44625,0.0,0.0,0.0,0.0
98.39999999999999,0.44625,0.0,0.0,0.0,0.0
97.2,0.43562499999999993,0.0,0.0,0.0,0.0
100.0,0.425,0.0,0.0,0.0,0.0
43.199999999999996,0.425,0.0,0.0,0.0,0.0
20.4,0.43562499999999993,0.0,0.0,0.0,0.0
93.6,0.44625,0.0,0.0,0.0,0.0
88.8,0.44625,0.0,0.0,0.0,0.0
58.8,0.456875,0.0,0.0,0.0,0.0
67.2,0.4675,0.0,0.0,0.0,0.0
79.2,0.47812499999999997,0.0,0.0,0.0,0.0
43.199999999999996,0.4675,0.0,0.0,0.0,0.0
7.199999999999999,0.4675,0.0,0.0,0.0,0.0
18.0,0.4675,0.0,0.0,0.0,0.0
7.199999999999999,0.4675,0.0,0.0,0.0,0.0
81.6,0.47812499999999997,0.0,0.0,0.0,0.0
38.4,0.47812499999999997,0.0,0.0,0.0,0.0
87.6,0.4675,0.0,0.0,0.0,0.0
100.0,0.4675,0.0,0.0,0.0,0.0
80.39999999999999,0.456875,0.0,0.0,0.0,0.0
26.4,0.456875,0.0,0.0,0.0,0.0
70.8,0.4675,0.0,0.0,0.0,0.0
64.8,0.4675,0.0,0.0,0.0,0.0
21.599999999999998,0.47812499999999997,0.0,0.0,0.0,0.0
28.799999999999997,0.4675,0.0,0.0,0.0,0.0
61.199999999999996,0.4675,0.0,0.0,0.0,0.0
86.39999999999999,0.47812499999999997,0.0,0.0,0.0,0.0
28.799999999999997,0.4675,0.0,0.0,0.0,0.0
58.8,0.456875,0.0,0.0,0.0,0.0
85.2,0.44625,0.0,0.0,0.0,0.0
90.0,0.456875,0.0,0.0,0.0,0.0
49.199999999999996,0.4675,0.0,0.0,0.0,0.0
68.39999999999999,0.4675,0.0,0.0,0.0,0.0
67.2,0.4675,0.0,0.0,0.0,0.0
20.4,0.47812499999999997,0.0,0.0,0.0,0.0
34.8,0.47812499999999997,0.0,0.0,0.0,0.0
43.199999999999996,0.47812499999999997,0.0,0.0,0.0,0.0
56.4,0.47812499999999997,0.0,0.0,0.0,0.0
48.0,0.47812499999999997,0.0,0.0,0.0,0.0
70.8,0.48874999999999996,0.0,0.0,0.0,0.0
15.6,0.499375,0.0,0.0,0.0,0.0
55.199999999999996,0.499375,0.0,0.0,0.0,0.0
16.8,0.51,0.0,0.0,0.0,0.0
61.199999999999996,0.499375,0.0,0.0,0.0,0.0
21.599999999999998,0.48874999999999996,0.0,0.0,0.0,0.0
60.0,0.499375,0.0,0.0,0.0,0.0
63.599999999999994,0.48874999999999996,0.0,0.0,0.0,0.0
98.39999999999999,0.47812499999999997,0.0,0.0,0.0,0.0
57.599999999999994,0.48874999999999996,0.0,0.0,0.0,0.0
30.0,0.48874999999999996,0.0,0.0,0.0,0.0
70.8,0.48874999999999996,0.0,0.0,0.0,0.0
43.199999999999996,0.48874999999999996,0.0,0.0,0.0,0.0
52.8,0.48874999999999996,0.0,0.0,0.0,0.0
30.0,0.48874999999999996,0.0,0.0,0.0,0.0
34.8,0.499375,0.0,0.0,0.0,0.0
52.8,0.51,0.0,0.0,0.0,0.0
12.0,0.51,0.0,0.0,0.0,0.0
8.4,0.51,0.0,0.0,0.0,0.0
85.2,0.520625,0.0,0.0,0.0,0.0
52.8,0.520625,0.0,0.0,0.0,0.0
45.6,0.520625,0.0,0.0,0.0,0.0
4.8,0.51,0.0,0.0,0.0,0.0
3.5999999999999996,0.499375,0.0,0.0,0.0,0.0
12.0,0.499375,0.0,0.0,0.0,0.0
78.0,0.499375,0.0,0.0,0.0,0.0
73.2,0.499375,0.0,0.0,0.0,0.0
34.8,0.499375,0.0,0.0,0.0,0.0
64.8,0.499375,0.0,0.0,0.0,0.0
84.0,0.499375,0.0,0.0,0.0,0.0
56.4,0.48874999999999996,0.0,0.0,0.0,0.0
69.6,0.48874999999999996,0.0,0.0,0.0,0.0
52.8,0.499375,0.0,0.0,0.0,0.0
12.0,0.51,0.0,0.0,0.0,0.0
100.0,0.51,0.0,0.0,0.0,0.0
54.0,0.499375,0.0,0.0,0.0,0.0
61.199999999999996,0.48874999999999996,0.0,0.0,0.0,0.0
15.6,0.48874999999999996,0.0,0.0,0.0,0.0
63.599999999999994,0.48874999999999996,0.0,0.0,0.0,0.0
13.2,0.499375,0.0,0.0,0.0,0.0
100.0,0.51,0.0,0.0,0.0,0.0
98.39999999999999,0.51,0.0,0.0,0.0,0.0
100.0,0.520625,0.0,0.0,0.0,0.0
96.0,0.520625,0.0,0.0,0.0,0.0
88.8,0.53125,0.0,0.0,0.0,0.0
24.0,0.541875,0.0,0.0,0.0,0.0
25.2,0.53125,0.0,0.0,0.0,0.0
58.8,0.520625,0.0,0.0,0.0,0.0
27.599999999999998,0.53125,0.0,0.0,0.0,0.0
20.4,0.53125,0.0,0.0,0.0,0.0
18.0,0.53125,0.0,0.0,0.0,0.0
61.199999999999996,0.53125,0.0,0.0,0.0,0.0
72.0,0.53125,0.0,0.0,0.0,0.0
36.0,0.53125,0.0,0.0,0.0,0.0
26.4,0.541875,0.0,0.0,0.0,0.0
46.8,0.541875,0.0,0.0,0.0,0.0
98.39999999999999,0.541875,0.0,0.0,0.0,0.0
38.4,0.5525,0.0,0.0,0.0,0.0
82.8,0.5525,0.0,0.0,0.0,0.0
61.199999999999996,0.5525,0.0,0.0,0.0,0.0
10.799999999999999,0.5525,0.0,0.0,0.0,0.0
91.2,0.563125,0.0,0.0,0.0,0.0
3.5999999999999996,0.5525,0.0,0.0,0.0,0.0
90.0,0.563125,0.0,0.0,0.0,0.0
42.0,0.5525,0.0,0.0,0.0,0.0
38.4,0.563125,0.0,0.0,0.0,0.0
38.4,0.563125,0.0,0.0,0.0,0.0
92.39999999999999,0.5525,0.0,0.0,0.0,0.0
57.599999999999994,0.563125,0.0,0.0,0.0,0.0
1.2,0.563125,0.0,0.0,0.0,0.0
18.0,0.57375,0.0,0.0,0.0,0.0
12.0,0.57375,0.0,0.0,0.0,0.0
96.0,0.563125,0.0,0.0,0.0,0.0
48.0,0.5525,0.0,0.0,0.0,0.0
79.2,0.5525,0.0,0.0,0.0,0.0
20.4,0.541875,0.0,0.0,0.0,0.0
28.799999999999997,0.53125,0.0,0.0,0.0,0.0
80.39999999999999,0.53125,0.0,0.0,0.0,0.0
73.2,0.520625,0.0,0.0,0.0,0.0
100.0,0.51,0.0,0.0,0.0,0.0
67.2,0.499375,0.0,0.0,0.0,0.0
55.199999999999996,0.48874999999999996,0.0,0.0,0.0,0.0
61.199999999999996,0.48874999999999996,0.0,0.0,0.0,0.0
98.39999999999999,0.47812499999999997,0.0,0.0,0.0,0.0
43.199999999999996,0.47812499999999997,0.0,0.0,0.0,0.0
9.6,0.47812499999999997,0.0,0.0,0.0,0.0
72.0,0.47812499999999997,0.0,0.0,0.0,0.0
25.2,0.48874999999999996,0.0,0.0,0.0,0.0
100.0,0.48874999999999996,0.0,0.0,0.0,0.0
10.799999999999999,0.48874999999999996,0.0,0.0,0.0,0.0
78.0,0.47812499999999997,0.0,0.0,0.0,0.0
12.0,0.47812499999999997,0.0,0.0,0.0,0.0
3.5999999999999996,0.47812499999999997,0.0,0.0,0.0,0.0
32.4,0.47812499999999997,0.0,0.0,0.0,0.0
74.39999999999999,0.48874999999999996,0.0,0.0,0.0,0.0
37.199999999999996,0.48874999999999996,0.0,0.0,0.0,0.0
37.199999999999996,0.47812499999999997,0.0,0.0,0.0,0.0
25.2,0.4675,0.0,0.0,0.0,0.0
94.8,0.47812499999999997,0.0,0.0,0.0,0.0
18.0,0.4675,0.0,0.0,0.0,0.0
25.2,0.4675,0.0,0.0,0.0,0.0
13.2,0.4675,0.0,0.0,0.0,0.0
27.599999999999998,0.47812499999999997,0.0,0.0,0.0,0.0
54.0,0.47812499999999997,0.0,0.0,0.0,0.0
85.2,0.48874999999999996,0.0,0.0,0.0,0.0
100.0,0.47812499999999997,0.0,0.0,0.0,0.0
84.0,0.4675,0.0,0.0,0.0,0.0
67.2,0.47812499999999997,0.0,0.0,0.0,0.0
4.8,0.4675,0.0,0.0,0.0,0.0
16.8,0.4675,0.0,0.0,0.0,0.0
88.8,0.4675,0.0,0.0,0.0,0.0
69.6,0.456875,0.0,0.0,0.0,0.0
72.0,0.456875,0.0,0.0,0.0,0.0
19.2,0.44625,0.0,0.0,0.0,0.0
100.0,0.44625,0.0,0.0,0.0,0.0
19.2,0.44625,0.0,0.0,0.0,0.0
6.0,0.456875,0.0,0.0,0.0,0.0
13.2,0.4675,0.0,0.0,0.0,0.0
100.0,0.4675,0.0,0.0,0.0,0.0
49.199999999999996,0.456875,0.0,0.0,0.0,0.0
46.8,0.456875,0.0,0.0,0.0,0.0
13.2,0.456875,0.0,0.0,0.0,0.0
24.0,0.44625,0.0,0.0,0.0,0.0
85.2,0.456875,0.0,0.0,0.0,0.0
74.39999999999999,0.44625,0.0,0.0,0.0,0.0
100.0,0.44625,0.0,0.0,0.0,0.0
68.39999999999999,0.44625,0.0,0.0,0.0,0.0
73.2,0.456875,18.54,16.523000000000003,95.37,28.366
88.8,0.456875,18.52,15.392,95.61,40.625
39.6,0.44625,18.5,14.274000000000001,95.85,52.884
72.0,0.43562499999999993,18.47,13.702,95.92,43.979
12.0,0.43562499999999993,18.44,13.117,96.0,35.061
85.2,0.43562499999999993,18.42,12.61,96.0,30.744999999999997
80.39999999999999,0.43562499999999993,18.39,12.103000000000002,96.0,26.442
86.39999999999999,0.425,18.37,11.596,96.0,22.126
40.8,0.414375,18.34,11.934,96.0,37.505
84.0,0.414375,18.31,12.272,96.0,52.884
100.0,0.40375,18.28,12.051,96.0,49.725
100.0,0.40375,18.25,11.83,96.0,46.566
1.2,0.40375,18.23,11.856,96.0,53.274
85.2,0.414375,18.2,11.882000000000001,96.0,59.995
55.199999999999996,0.40375,18.2,11.921000000000001,96.0,59.995
12.0,0.40375,18.2,11.959999999999999,96.0,59.995
84.0,0.40375,18.17,11.154,96.0,49.504
100.0,0.40375,18.15,10.348,96.0,39.0
43.199999999999996,0.393125,18.11,10.114,96.0,36.269999999999996
31.2,0.393125,18.07,9.893,96.0,33.553
100.0,0.40375,18.04,9.75,96.0,26.52
22.8,0.40375,18.01,9.607,96.0,19.5
60.0,0.414375,17.96,9.516,96.0,28.782
25.2,0.414375,17.91,9.425,96.0,38.051
70.8,0.40375,17.93,9.724,96.0,35.282000000000004
16.8,0.414375,17.95,10.01,96.0,32.5
67.2,0.425,17.92,10.01,96.0,25.324
57.599999999999994,0.425,17.9,10.023,96.0,18.134999999999998
75.6,0.425,17.87,9.516,96.0,30.732000000000003
84.0,0.425,17.84,9.009,96.0,43.329
14.399999999999999,0.414375,17.81,9.308,96.0,30.732000000000003
34.8,0.425,17.79,9.620000000000001,96.0,18.134999999999998
19.2,0.43562499999999993,17.79,9.958,96.0,19.474
93.6,0.44625,17.8,10.296,96.0,20.8
100.0,0.44625,17.76,10.283000000000001,96.0,21.086
31.2,0.43562499999999993,17.73,10.270000000000001,96.0,21.372000000000003
81.6,0.43562499999999993,17.7,9.75,96.0,22.165000000000003
28.799999999999997,0.44625,17.66,9.23,96.0,22.945
76.8,0.44625,17.61,9.659,96.0,21.346000000000004
33.6,0.43562499999999993,17.56,10.088,96.0,19.747
85.2,0.425,17.56,10.01,96.0,19.266000000000002
100.0,0.43562499999999993,17.57,9.932,96.0,18.798000000000002
22.8,0.425,17.55,10.166,96.0,34.164
78.0,0.43562499999999993,17.53,10.387,96.0,49.53
6.0,0.43562499999999993,17.52,10.166,96.0,39.910000000000004
81.6,0.43562499999999993,17.5,9.958,96.0,30.290000000000003
57.599999999999994,0.43562499999999993,17.5,10.100999999999999,96.0,31.226
75.6,0.43562499999999993,17.5,10.244,96.0,32.162
82.8,0.43562499999999993,17.52,10.335,96.0,36.608000000000004
26.4,0.43562499999999993,17.53,10.426,96.0,41.054
78.0,0.43562499999999993,17.54,10.387,96.0,42.198
58.8,0.425,17.54,10.361,96.0,43.329
33.6,0.43562499999999993,17.56,10.751,96.0,41.405
100.0,0.425,17.59,11.141,96.0,39.494
22.8,0.414375,17.55,11.024000000000001,96.0,45.747
54.0,0.414375,17.5,10.920000000000002,96.0,52.0
60.0,0.425,17.51,10.933,96.0,49.998000000000005
86.39999999999999,0.425,17.52,10.959,96.0,47.996
91.2,0.425,17.51,10.699000000000002,96.0,46.644000000000005
27.599999999999998,0.425,17.51,10.452,96.0,45.29200000000001
26.4,0.425,17.5,10.192,96.0,43.94
4.8,0.43562499999999993,17.5,10.270000000000001,96.0,46.73500000000001
99.6,0.43562499999999993,17.49,10.361,96.0,49.53
20.4,0.43562499999999993,17.49,10.14,96.0,37.245
3.5999999999999996,0.44625,17.49,9.906,96.0,24.96
2.4,0.44625,17.5,9.945,96.0,24.128
90.0,0.456875,17.52,9.984,96.0,23.283
55.199999999999996,0.44625,17.55,9.646,96.0,21.580000000000002
86.39999999999999,0.44625,17.57,9.308,96.0,19.877
28.799999999999997,0.43562499999999993,17.55,9.724,96.0,20.930000000000003
79.2,0.43562499999999993,17.53,10.127,96.0,21.97
84.0,0.425,17.58,10.452,96.0,25.168
9.6,0.425,17.64,10.777,96.0,28.366
100.0,0.414375,17.62,10.01,96.0,29.042
91.2,0.40375,17.61,9.256,96.0,29.718
100.0,0.40375,17.6,9.581000000000001,96.0,26.494
48.0,0.393125,17.59,9.906,96.0,23.283
84.0,0.40375,17.52,9.386,96.0,30.212
51.6,0.40375,17.44,8.866000000000001,96.0,37.141
18.0,0.414375,17.42,9.256,96.0,27.482000000000003
50.4,0.414375,17.4,9.646,96.0,17.823
52.8,0.414375,17.36,9.698,96.0,19.318
74.39999999999999,0.414375,17.32,9.75,96.0,20.8
14.399999999999999,0.425,17.3,9.620000000000001,96.0,20.8
56.4,0.425,17.28,9.49,96.0,20.8
93.6,0.43562499999999993,17.24,9.165000000000001,96.0,17.901
73.2,0.425,17.2,8.84,96.0,15.001999999999999
42.0,0.43562499999999993,17.16,8.450000000000001,96.0,16.458000000000002
82.8,0.43562499999999993,17.13,8.047,96.0,17.927
90.0,0.425,17.11,8.112,96.0,16.926
87.6,0.425,17.09,8.164000000000001,96.0,15.912
82.8,0.425,17.02,7.813,96.0,15.392
99.6,0.414375,16.96,7.462000000000001,96.0,14.859
51.6,0.40375,16.91,7.462000000000001,96.0,16.146
90.0,0.414375,16.86,7.462000000000001,96.0,17.433
86.39999999999999,0.414375,16.79,7.566000000000001,96.0,17.381
8.4,0.40375,16.72,7.683000000000001,96.0,17.329
40.8,0.40375,16.75,7.670000000000001,96.0,16.926
74.39999999999999,0.414375,16.78,7.644,96.0,16.509999999999998
56.4,0.40375,16.77,7.592,96.0,21.255000000000003
100.0,0.40375,16.76,7.553,96.0,26.0
54.0,0.40375,16.74,7.579000000000001,96.0,27.222
82.8,0.393125,16.73,7.618,96.0,28.444
46.8,0.3825,16.72,7.644,96.0,29.666
51.6,0.393125,16.7,7.670000000000001,96.0,30.888
100.0,0.3825,16.75,8.008000000000001,96.0,24.778
4.8,0.371875,16.8,8.333,96.0,18.681
31.2,0.371875,16.76,8.073,96.0,27.066000000000003
52.8,0.3825,16.71,7.813,96.0,35.451
22.8,0.393125,16.71,7.761,96.0,34.359
15.6,0.40375,16.71,7.722,96.0,33.254
100.0,0.40375,16.71,7.670000000000001,96.0,32.162
43.199999999999996,0.393125,16.66,7.527,96.0,30.003999999999998
42.0,0.393125,16.62,7.3839999999999995,96.0,27.859
15.6,0.40375,16.59,7.046,96.0,29.380000000000003
100.0,0.40375,16.56,6.708,96.0,30.888
100.0,0.414375,16.62,7.228,96.0,27.352
15.6,0.40375,16.69,7.748,96.0,23.816000000000003
33.6,0.414375,16.72,7.579000000000001,96.0,19.552
21.599999999999998,0.425,16.75,7.41,96.0,15.288
66.0,0.43562499999999993,16.75,7.41,96.0,15.574000000000002
64.8,0.425,16.76,7.423,96.0,15.86
13.2,0.425,16.76,7.423,96.0,16.146
67.2,0.414375,16.77,7.436,96.0,16.432000000000002
10.799999999999999,0.425,16.77,7.436,96.0,16.718
90.0,0.414375,16.77,7.436,96.0,16.991
14.399999999999999,0.414375,16.78,7.449000000000001,96.0,17.277
44.4,0.414375,16.78,7.449000000000001,96.0,17.563
61.199999999999996,0.414375,16.79,7.462000000000001,96.0,17.849
55.199999999999996,0.414375,16.79,7.462000000000001,96.0,18.134999999999998
91.2,0.414375,17.0,7.904000000000001,96.0,18.083000000000002
100.0,0.414375,17.22,8.346,96.0,18.031
97.2,0.40375,17.72,8.398,96.0,17.628
54.0,0.40375,18.21,8.450000000000001,96.0,17.238
21.599999999999998,0.414375,18.72,8.242,95.84,16.419
12.0,0.414375,19.23,8.021,95.68,15.600000000000001
78.0,0.414375,19.81,8.242,92.64,16.666
54.0,0.40375,20.4,8.475999999999999,89.59,17.732000000000003
90.0,0.414375,20.96,8.983,86.38,19.136000000000003
